,airline_name,crawling_date,departure_airport,destination_airport,date,travel_duration,departure_time,arrival_time,transit,transit_duration,price,tavg_departure,tmin_departure,tmax_departure,prcp_departure,wdir_departure,wspd_departure,wpgt_departure,pres_departure,tavg_destination,tmin_destination,tmax_destination,prcp_destination,wdir_destination,wspd_destination,wpgt_destination,pres_destination,Open,High,Low,Close,Adj Close,Volume
621,QatarAirways,2024-08-24,FRA,HAM,2024-08-25,35:20,20:30,07:50,True,22:50,3253.0,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,17.4,14.9,20.4,5.4,246.0,18.3,49.0,1014.9,,,,,,
622,QatarAirways,2024-08-24,FRA,BER,2024-08-25,34:50,20:30,07:20,True,22:55,1381.0,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,20.2,14.6,22.3,0.0,266.0,15.8,40.8,1015.4,,,,,,
623,KLM,2024-08-24,FRA,PVG,2024-08-25,22:55,10:15,15:10,True,08:50,3673.0,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,31.3,29.0,34.9,0.4,103.0,9.6,,1007.5,7.51200008392334,7.670000076293945,7.5,7.644000053405762,7.644000053405762,823201.0
624,Lufthansa,2024-08-24,FRA,PVG,2024-08-25,12:15,15:00,09:15,False,00:00,1521.76,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,31.3,29.0,34.9,0.4,103.0,9.6,,1007.5,5.616000175476074,5.703999996185303,5.613999843597412,5.696000099182129,5.696000099182129,3023223.0
625,Lufthansa,2024-08-24,FRA,JFK,2024-08-25,12:05,06:40,12:45,True,02:25,1600.63,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,24.5,20.6,30.1,0.0,221.0,14.2,,1023.0,5.616000175476074,5.703999996185303,5.613999843597412,5.696000099182129,5.696000099182129,3023223.0
626,Lufthansa,2024-08-24,FRA,DXB,2024-08-25,06:30,14:05,22:35,False,00:00,997.5,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,37.1,33.7,40.5,0.0,34.0,12.9,,1001.2,5.616000175476074,5.703999996185303,5.613999843597412,5.696000099182129,5.696000099182129,3023223.0
627,QatarAirways,2024-08-24,FRA,LHR,2024-08-25,14:10,17:15,06:25,True,00:00,2.035,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,14.4,8.8,19.2,0.0,225.0,20.8,50.0,1017.7,,,,,,
628,Lufthansa,2024-08-24,FRA,PMI,2024-08-25,02:10,04:50,07:00,False,00:00,315.98,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,26.8,23.1,31.0,0.0,52.0,19.9,,1015.4,5.616000175476074,5.703999996185303,5.613999843597412,5.696000099182129,5.696000099182129,3023223.0
629,Lufthansa,2024-08-24,FRA,LHR,2024-08-25,01:25,16:50,17:15,False,00:00,235.73,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,14.4,8.8,19.2,0.0,225.0,20.8,50.0,1017.7,5.616000175476074,5.703999996185303,5.613999843597412,5.696000099182129,5.696000099182129,3023223.0
630,Lufthansa,2024-08-24,FRA,SAW,2024-08-25,03:00,09:05,13:05,False,00:00,243.65,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,26.9,23.0,31.3,0.0,41.0,22.7,,1011.7,5.616000175476074,5.703999996185303,5.613999843597412,5.696000099182129,5.696000099182129,3023223.0
631,KLM,2024-08-24,FRA,JFK,2024-08-25,13:30,07:00,14:30,True,04:00,2986.0,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,24.5,20.6,30.1,0.0,221.0,14.2,,1023.0,7.51200008392334,7.670000076293945,7.5,7.644000053405762,7.644000053405762,823201.0
632,Lufthansa,2024-08-24,FRA,BER,2024-08-25,01:10,07:45,08:55,False,00:00,177.6,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,20.2,14.6,22.3,0.0,266.0,15.8,40.8,1015.4,5.616000175476074,5.703999996185303,5.613999843597412,5.696000099182129,5.696000099182129,3023223.0
633,KLM,2024-08-24,FRA,DXB,2024-08-25,10:45,10:15,23:00,True,02:50,659.0,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,37.1,33.7,40.5,0.0,34.0,12.9,,1001.2,7.51200008392334,7.670000076293945,7.5,7.644000053405762,7.644000053405762,823201.0
634,KLM,2024-08-24,FRA,SAW,2024-08-25,08:05,07:00,16:05,True,03:30,394.0,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,26.9,23.0,31.3,0.0,41.0,22.7,,1011.7,7.51200008392334,7.670000076293945,7.5,7.644000053405762,7.644000053405762,823201.0
635,KLM,2024-08-24,FRA,PMI,2024-08-25,14:50,19:55,10:45,True,11:30,220.0,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,26.8,23.1,31.0,0.0,52.0,19.9,,1015.4,7.51200008392334,7.670000076293945,7.5,7.644000053405762,7.644000053405762,823201.0
636,KLM,2024-08-24,FRA,LHR,2024-08-25,06:35,11:45,17:20,True,04:15,567.0,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,14.4,8.8,19.2,0.0,225.0,20.8,50.0,1017.7,7.51200008392334,7.670000076293945,7.5,7.644000053405762,7.644000053405762,823201.0
637,KLM,2024-08-24,FRA,MUC,2024-08-25,04:00,07:00,11:00,True,01:25,789.0,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,16.7,11.7,23.6,6.7,251.0,9.4,42.1,1020.7,7.51200008392334,7.670000076293945,7.5,7.644000053405762,7.644000053405762,823201.0
638,KLM,2024-08-24,FRA,HAM,2024-08-25,04:25,07:00,11:25,True,02:10,1295.0,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,17.4,14.9,20.4,5.4,246.0,18.3,49.0,1014.9,7.51200008392334,7.670000076293945,7.5,7.644000053405762,7.644000053405762,823201.0
639,Lufthansa,2024-08-24,FRA,MUC,2024-08-25,00:55,07:15,08:10,False,00:00,189.0,19.7,14.9,24.1,1.2,252.0,13.6,25.9,1019.2,16.7,11.7,23.6,6.7,251.0,9.4,42.1,1020.7,5.616000175476074,5.703999996185303,5.613999843597412,5.696000099182129,5.696000099182129,3023223.0
640,Lufthansa,2024-08-25,FRA,DXB,2024-08-26,11:15,07:50,21:05,True,03:55,1019.91,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,36.5,33.6,40.1,0.0,6.0,12.9,,999.8,5.708000183105469,5.7179999351501465,5.662000179290772,5.671999931335449,5.671999931335449,1844862.0
641,Lufthansa,2024-08-25,FRA,JFK,2024-08-26,11:50,10:25,16:15,True,02:00,1596.78,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,24.3,18.2,30.4,0.0,229.0,14.4,,1019.9,5.708000183105469,5.7179999351501465,5.662000179290772,5.671999931335449,5.671999931335449,1844862.0
642,Lufthansa,2024-08-25,FRA,PVG,2024-08-26,17:15,07:50,07:05,True,04:15,1530.17,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,30.7,27.6,33.6,0.0,98.0,9.0,,1004.6,5.708000183105469,5.7179999351501465,5.662000179290772,5.671999931335449,5.671999931335449,1844862.0
643,KLM,2024-08-25,FRA,HAM,2024-08-26,03:35,16:50,17:50,True,01:15,1295.0,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,16.5,11.7,20.7,0.0,202.0,13.3,38.9,1021.3,7.659999847412109,7.685999870300293,7.558000087738037,7.659999847412109,7.659999847412109,634574.0
644,KLM,2024-08-25,FRA,BER,2024-08-26,09:40,15:20,16:40,True,07:10,1296.0,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,17.8,11.3,24.7,0.0,192.0,8.1,24.1,1022.1,7.659999847412109,7.685999870300293,7.558000087738037,7.659999847412109,7.659999847412109,634574.0
645,KLM,2024-08-25,FRA,PVG,2024-08-26,23:40,17:55,23:25,True,08:05,1578.0,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,30.7,27.6,33.6,0.0,98.0,9.0,,1004.6,7.659999847412109,7.685999870300293,7.558000087738037,7.659999847412109,7.659999847412109,634574.0
646,QatarAirways,2024-08-25,FRA,DXB,2024-08-26,12:55,20:30,11:25,True,00:00,488.0,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,36.5,33.6,40.1,0.0,6.0,12.9,,999.8,,,,,,
647,KLM,2024-08-25,FRA,DXB,2024-08-26,26:40,06:45,07:55,True,11:35,686.0,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,36.5,33.6,40.1,0.0,6.0,12.9,,999.8,7.659999847412109,7.685999870300293,7.558000087738037,7.659999847412109,7.659999847412109,634574.0
648,KLM,2024-08-25,FRA,SAW,2024-08-26,08:05,11:45,16:05,True,03:35,281.0,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,27.8,24.8,31.9,0.0,49.0,18.2,,1010.2,7.659999847412109,7.685999870300293,7.558000087738037,7.659999847412109,7.659999847412109,634574.0
649,QatarAirways,2024-08-25,FRA,BER,2024-08-26,17:25,20:30,13:55,True,05:30,1.306,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,17.8,11.3,24.7,0.0,192.0,8.1,24.1,1022.1,,,,,,
650,QatarAirways,2024-08-25,FRA,HAM,2024-08-26,14:35,17:15,07:50,True,02:05,5.099,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,16.5,11.7,20.7,0.0,202.0,13.3,38.9,1021.3,,,,,,
651,QatarAirways,2024-08-25,FRA,LHR,2024-08-26,14:10,17:15,06:25,True,00:00,1.975,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,17.4,13.4,22.1,0.0,219.0,18.8,38.9,1019.2,,,,,,
652,QatarAirways,2024-08-25,FRA,SAW,2024-08-26,14:40,20:30,12:10,True,04:25,965.0,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,27.8,24.8,31.9,0.0,49.0,18.2,,1010.2,,,,,,
653,Lufthansa,2024-08-25,FRA,SAW,2024-08-26,03:00,09:05,13:05,False,00:00,243.65,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,27.8,24.8,31.9,0.0,49.0,18.2,,1010.2,5.708000183105469,5.7179999351501465,5.662000179290772,5.671999931335449,5.671999931335449,1844862.0
654,KLM,2024-08-25,FRA,PMI,2024-08-26,04:45,12:30,14:25,True,01:20,405.0,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,25.0,22.1,28.6,0.0,61.0,19.8,,1017.1,7.659999847412109,7.685999870300293,7.558000087738037,7.659999847412109,7.659999847412109,634574.0
655,KLM,2024-08-25,FRA,LHR,2024-08-26,03:30,09:25,09:30,True,01:15,567.0,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,17.4,13.4,22.1,0.0,219.0,18.8,38.9,1019.2,7.659999847412109,7.685999870300293,7.558000087738037,7.659999847412109,7.659999847412109,634574.0
656,KLM,2024-08-25,FRA,JFK,2024-08-26,12:10,07:00,13:10,True,02:40,2986.0,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,24.3,18.2,30.4,0.0,229.0,14.4,,1019.9,7.659999847412109,7.685999870300293,7.558000087738037,7.659999847412109,7.659999847412109,634574.0
657,Lufthansa,2024-08-25,FRA,PMI,2024-08-26,02:05,10:20,12:25,False,00:00,315.98,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,25.0,22.1,28.6,0.0,61.0,19.8,,1017.1,5.708000183105469,5.7179999351501465,5.662000179290772,5.671999931335449,5.671999931335449,1844862.0
658,KLM,2024-08-25,FRA,MUC,2024-08-26,04:00,09:35,11:00,True,01:25,1285.0,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,14.6,12.3,16.3,0.6,73.0,5.4,18.0,1022.5,7.659999847412109,7.685999870300293,7.558000087738037,7.659999847412109,7.659999847412109,634574.0
659,Lufthansa,2024-08-25,FRA,PVG,2024-08-26,17:15,07:50,07:05,True,04:15,1530.17,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,30.7,27.6,33.6,0.0,98.0,9.0,,1004.6,5.708000183105469,5.7179999351501465,5.662000179290772,5.671999931335449,5.671999931335449,1844862.0
660,Lufthansa,2024-08-25,FRA,LHR,2024-08-26,01:25,16:00,16:25,False,00:00,295.73,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,17.4,13.4,22.1,0.0,219.0,18.8,38.9,1019.2,5.708000183105469,5.7179999351501465,5.662000179290772,5.671999931335449,5.671999931335449,1844862.0
661,Lufthansa,2024-08-25,FRA,SAW,2024-08-26,03:00,09:05,13:05,False,00:00,243.65,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,27.8,24.8,31.9,0.0,49.0,18.2,,1010.2,5.708000183105469,5.7179999351501465,5.662000179290772,5.671999931335449,5.671999931335449,1844862.0
662,Lufthansa,2024-08-25,FRA,PMI,2024-08-26,02:05,10:20,12:25,False,00:00,315.98,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,25.0,22.1,28.6,0.0,61.0,19.8,,1017.1,5.708000183105469,5.7179999351501465,5.662000179290772,5.671999931335449,5.671999931335449,1844862.0
663,Lufthansa,2024-08-25,FRA,LHR,2024-08-26,01:25,16:00,16:25,False,00:00,295.73,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,17.4,13.4,22.1,0.0,219.0,18.8,38.9,1019.2,5.708000183105469,5.7179999351501465,5.662000179290772,5.671999931335449,5.671999931335449,1844862.0
664,Lufthansa,2024-08-25,FRA,MUC,2024-08-26,00:55,12:15,13:10,False,00:00,369.0,17.6,11.3,23.9,0.0,17.0,7.6,16.7,1022.4,14.6,12.3,16.3,0.6,73.0,5.4,18.0,1022.5,5.708000183105469,5.7179999351501465,5.662000179290772,5.671999931335449,5.671999931335449,1844862.0
