airline_name,crawling_date,departure_airport,destination_airport,date,travel_duration,departure_time,arrival_time,transit,transit_duration,price
KLM,2024-08-13,FRA,MUC,14-08-2024,03:55,21:00,22:25,True,01:15,789.0
KLM,2024-08-13,FRA,LHR,14-08-2024,03:25,20:30,20:55,True,00:45,548.0
KLM,2024-08-13,FRA,PMI,14-08-2024,14:50,08:50,10:45,True,11:30,520.0
QatarAirways,2024-08-13,FRA,HAM,14-08-2024,14:35,17:15,07:50,True,02:05,5.143
Lufthansa,2024-08-13,FRA,BER,14-08-2024,01:10,11:45,12:55,False,00:00,333.6
Lufthansa,2024-08-13,FRA,HAM,14-08-2024,01:05,20:15,21:20,False,00:00,313.08
QatarAirways,2024-08-13,FRA,SAW,14-08-2024,11:40,17:15,05:55,True,01:25,1.009
AustrianAirlines,2024-08-13,FRA,BER,14-08-2024,01:10,11:45,12:55,False,00:00,333.6
AustrianAirlines,2024-08-13,FRA,HAM,14-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,2024-08-13,FRA,MUC,14-08-2024,00:55,13:15,14:10,False,00:00,369.0
AustrianAirlines,2024-08-13,FRA,LHR,14-08-2024,01:25,08:15,08:40,False,00:00,235.6
AustrianAirlines,2024-08-13,FRA,PMI,14-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,2024-08-13,FRA,SAW,14-08-2024,03:00,09:05,13:05,False,00:00,243.65
QatarAirways,2024-08-13,FRA,LHR,14-08-2024,18:20,20:50,14:10,True,05:10,1.158
AustrianAirlines,2024-08-13,FRA,DXB,14-08-2024,25:25,17:40,21:05,True,14:55,979.11
KLM,2024-08-13,FRA,JFK,14-08-2024,10:55,14:15,19:10,True,01:30,2979.0
QatarAirways,2024-08-13,FRA,DXB,14-08-2024,11:25,20:50,10:15,True,04:10,600.0
AustrianAirlines,2024-08-13,FRA,PVG,14-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,2024-08-13,FRA,JFK,14-08-2024,10:55,07:50,12:45,True,01:15,1601.39
AustrianAirlines,2024-08-14,FRA,PVG,15-08-2024,12:15,15:00,09:15,False,00:00,1521.76
QatarAirways,2024-08-14,FRA,BER,15-08-2024,34:50,20:30,07:20,True,22:50,1.129
QatarAirways,2024-08-14,FRA,HAM,15-08-2024,17:40,20:30,14:10,True,05:10,1.166
QatarAirways,2024-08-14,FRA,LHR,15-08-2024,18:40,20:30,14:10,True,05:30,1.178
QatarAirways,2024-08-14,FRA,SAW,15-08-2024,14:40,20:30,12:10,True,04:25,1.008
QatarAirways,2024-08-14,FRA,DXB,15-08-2024,22:55,20:30,21:25,True,15:40,495.0
KLM,2024-08-14,FRA,BER,15-08-2024,04:30,07:00,11:30,True,02:05,1296.0
KLM,2024-08-14,FRA,HAM,15-08-2024,04:25,07:00,11:25,True,02:10,1295.0
KLM,2024-08-14,FRA,LHR,15-08-2024,10:15,07:00,16:15,True,07:45,548.0
KLM,2024-08-14,FRA,PMI,15-08-2024,09:05,07:00,16:05,True,05:25,401.0
KLM,2024-08-14,FRA,SAW,15-08-2024,08:05,07:00,16:05,True,03:30,559.0
KLM,2024-08-14,FRA,JFK,15-08-2024,12:10,07:00,13:10,True,02:40,2973.0
KLM,2024-08-14,FRA,PVG,15-08-2024,29:50,11:45,23:35,True,14:15,1649.0
Lufthansa,2024-08-14,FRA,JFK,15-08-2024,11:30,07:50,13:20,True,01:25,1601.31
KLM,2024-08-14,FRA,MUC,15-08-2024,06:45,10:15,17:00,True,04:05,789.0
KLM,2024-08-14,FRA,DXB,15-08-2024,14:00,07:00,23:00,True,06:10,659.0
Lufthansa,2024-08-14,FRA,PVG,15-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,2024-08-14,FRA,MUC,15-08-2024,00:55,07:15,08:10,False,00:00,141.0
Lufthansa,2024-08-14,FRA,MUC,15-08-2024,00:55,07:15,08:10,False,00:00,141.0
Lufthansa,2024-08-14,FRA,HAM,15-08-2024,01:05,20:15,21:20,False,00:00,313.08
Lufthansa,2024-08-14,FRA,LHR,15-08-2024,01:25,08:15,08:40,False,00:00,235.6
Lufthansa,2024-08-14,FRA,BER,15-08-2024,01:10,21:15,22:25,False,00:00,333.6
AustrianAirlines,2024-08-14,FRA,JFK,15-08-2024,11:30,07:50,13:20,True,01:25,1601.31
Lufthansa,2024-08-14,FRA,DXB,15-08-2024,11:15,07:50,21:05,True,03:55,911.94
Lufthansa,2024-08-14,FRA,SAW,15-08-2024,03:00,09:05,13:05,False,00:00,243.65
Lufthansa,2024-08-14,FRA,PMI,15-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,2024-08-14,FRA,BER,15-08-2024,01:10,21:15,22:25,False,00:00,333.6
AustrianAirlines,2024-08-14,FRA,HAM,15-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,2024-08-14,FRA,DXB,15-08-2024,11:15,07:50,21:05,True,03:55,911.94
AustrianAirlines,2024-08-14,FRA,LHR,15-08-2024,01:25,08:15,08:40,False,00:00,235.6
AustrianAirlines,2024-08-14,FRA,PMI,15-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,2024-08-14,FRA,SAW,15-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,2024-08-15,FRA,BER,16-08-2024,01:10,21:15,22:25,False,00:00,177.6
AustrianAirlines,2024-08-15,FRA,MUC,16-08-2024,00:55,07:15,08:10,False,00:00,141.0
QatarAirways,2024-08-15,FRA,BER,16-08-2024,17:25,20:30,13:55,True,05:30,972.0
QatarAirways,2024-08-15,FRA,HAM,16-08-2024,14:35,17:15,07:50,True,02:05,5.272
QatarAirways,2024-08-15,FRA,LHR,16-08-2024,14:10,17:15,06:25,True,00:00,1.236
QatarAirways,2024-08-15,FRA,SAW,16-08-2024,11:40,17:15,05:55,True,01:25,1.037
QatarAirways,2024-08-15,FRA,DXB,16-08-2024,11:45,20:30,10:15,True,04:30,582.0
Lufthansa,2024-08-15,FRA,PVG,16-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,2024-08-15,FRA,HAM,16-08-2024,01:05,20:15,21:20,False,00:00,313.08
Lufthansa,2024-08-15,FRA,DXB,16-08-2024,11:15,07:50,21:05,True,03:55,919.91
Lufthansa,2024-08-15,FRA,JFK,16-08-2024,10:55,07:50,12:45,True,01:15,1601.19
Lufthansa,2024-08-15,FRA,PMI,16-08-2024,02:10,09:05,11:15,False,00:00,315.98
AustrianAirlines,2024-08-15,FRA,LHR,16-08-2024,01:25,08:15,08:40,False,00:00,235.62
AustrianAirlines,2024-08-15,FRA,PMI,16-08-2024,02:10,09:05,11:15,False,00:00,315.98
AustrianAirlines,2024-08-15,FRA,SAW,16-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,2024-08-15,FRA,DXB,16-08-2024,11:15,07:50,21:05,True,03:55,919.91
AustrianAirlines,2024-08-15,FRA,JFK,16-08-2024,10:55,07:50,12:45,True,01:15,1601.19
AustrianAirlines,2024-08-15,FRA,PVG,16-08-2024,12:15,15:00,09:15,False,00:00,1521.76
Lufthansa,2024-08-15,FRA,SAW,16-08-2024,03:00,09:05,13:05,False,00:00,243.65
KLM,2024-08-15,FRA,HAM,16-08-2024,04:25,10:20,11:25,True,02:10,1295.0
KLM,2024-08-15,FRA,MUC,16-08-2024,06:45,15:35,17:00,True,04:05,789.0
KLM,2024-08-15,FRA,LHR,16-08-2024,03:25,20:30,20:55,True,00:45,548.0
KLM,2024-08-15,FRA,BER,16-08-2024,03:30,12:30,13:45,True,01:00,1296.0
KLM,2024-08-15,FRA,SAW,16-08-2024,08:05,11:40,16:05,True,03:30,559.0
KLM,2024-08-15,FRA,DXB,16-08-2024,09:15,14:20,23:00,True,01:20,2707.0
KLM,2024-08-15,FRA,JFK,16-08-2024,13:30,12:10,14:30,True,04:00,2973.0
KLM,2024-08-15,FRA,PVG,16-08-2024,24:30,11:45,18:15,True,10:00,1616.0
Lufthansa,2024-08-15,FRA,BER,16-08-2024,01:10,21:15,22:25,False,00:00,177.6
Lufthansa,2024-08-15,FRA,HAM,16-08-2024,01:05,20:15,21:20,False,00:00,313.08
Lufthansa,2024-08-15,FRA,MUC,16-08-2024,00:55,07:15,08:10,False,00:00,141.0
Lufthansa,2024-08-15,FRA,LHR,16-08-2024,01:25,08:15,08:40,False,00:00,235.62
KLM,2024-08-15,FRA,PMI,16-08-2024,14:50,19:55,10:45,True,11:30,497.0
Lufthansa,2024-08-16,FRA,DXB,17-08-2024,12:25,06:40,21:05,True,05:05,982.85
Lufthansa,2024-08-16,FRA,SAW,17-08-2024,03:00,09:05,13:05,False,00:00,243.65
Lufthansa,2024-08-16,FRA,PMI,17-08-2024,02:10,04:50,07:00,False,00:00,315.98
Lufthansa,2024-08-16,FRA,JFK,17-08-2024,11:30,13:15,18:45,True,01:55,1484.87
Lufthansa,2024-08-16,FRA,MUC,17-08-2024,00:55,07:15,08:10,False,00:00,189.0
Lufthansa,2024-08-16,FRA,HAM,17-08-2024,01:05,06:30,07:35,False,00:00,241.08
Lufthansa,2024-08-16,FRA,BER,17-08-2024,01:10,06:45,07:55,False,00:00,177.6
Lufthansa,2024-08-16,FRA,LHR,17-08-2024,01:40,21:30,22:10,False,00:00,276.65
Lufthansa,2024-08-16,FRA,PVG,17-08-2024,12:15,15:00,09:15,False,00:00,1521.76
KLM,2024-08-16,FRA,MUC,17-08-2024,04:00,07:00,11:00,True,01:25,789.0
KLM,2024-08-16,FRA,PVG,17-08-2024,23:05,18:30,23:35,True,07:30,1578.0
AustrianAirlines,2024-08-16,FRA,LHR,17-08-2024,01:40,21:30,22:10,False,00:00,276.65
AustrianAirlines,2024-08-16,FRA,MUC,17-08-2024,00:55,07:15,08:10,False,00:00,189.0
AustrianAirlines,2024-08-16,FRA,HAM,17-08-2024,01:05,06:30,07:35,False,00:00,241.08
AustrianAirlines,2024-08-16,FRA,BER,17-08-2024,01:10,06:45,07:55,False,00:00,177.6
KLM,2024-08-16,FRA,BER,17-08-2024,06:45,07:00,11:45,True,04:20,1296.0
AustrianAirlines,2024-08-16,FRA,DXB,17-08-2024,12:25,06:40,21:05,True,05:05,982.85
KLM,2024-08-16,FRA,HAM,17-08-2024,04:25,10:20,11:25,True,02:10,1295.0
AustrianAirlines,2024-08-16,FRA,JFK,17-08-2024,11:30,13:15,18:45,True,01:55,1484.87
KLM,2024-08-16,FRA,LHR,17-08-2024,07:05,11:45,17:50,True,04:30,548.0
KLM,2024-08-16,FRA,PMI,17-08-2024,07:45,07:05,14:50,True,04:15,520.0
KLM,2024-08-16,FRA,SAW,17-08-2024,08:05,07:00,16:05,True,03:30,679.0
KLM,2024-08-16,FRA,DXB,17-08-2024,14:00,07:00,23:00,True,06:10,659.0
KLM,2024-08-16,FRA,JFK,17-08-2024,12:10,07:00,13:10,True,02:40,2986.0
AustrianAirlines,2024-08-16,FRA,PMI,17-08-2024,02:10,04:50,07:00,False,00:00,315.98
AustrianAirlines,2024-08-16,FRA,SAW,17-08-2024,03:00,09:05,13:05,False,00:00,243.65
QatarAirways,2024-08-16,FRA,HAM,17-08-2024,20:20,20:30,16:50,True,06:50,1653.0
QatarAirways,2024-08-16,FRA,LHR,17-08-2024,17:55,20:30,13:25,True,04:50,1.354
QatarAirways,2024-08-16,FRA,SAW,17-08-2024,14:40,20:30,12:10,True,04:25,1.054
QatarAirways,2024-08-16,FRA,DXB,17-08-2024,09:00,10:25,21:25,True,01:45,539.0
AustrianAirlines,2024-08-16,FRA,PVG,17-08-2024,12:15,15:00,09:15,False,00:00,1521.76
QatarAirways,2024-08-16,FRA,BER,17-08-2024,-,-,-,-,-,-
AustrianAirlines,2024-08-17,FRA,BER,18-08-2024,01:10,07:45,08:55,False,00:00,177.6
AustrianAirlines,2024-08-17,FRA,HAM,18-08-2024,01:05,06:30,07:35,False,00:00,241.08
AustrianAirlines,2024-08-17,FRA,MUC,18-08-2024,00:55,07:15,08:10,False,00:00,189.0
AustrianAirlines,2024-08-17,FRA,LHR,18-08-2024,01:25,16:50,17:15,False,00:00,339.6
AustrianAirlines,2024-08-17,FRA,PVG,18-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,2024-08-17,FRA,JFK,18-08-2024,11:25,08:55,14:20,True,01:40,1446.41
AustrianAirlines,2024-08-17,FRA,DXB,18-08-2024,11:15,07:50,21:05,True,03:55,1646.79
AustrianAirlines,2024-08-17,FRA,SAW,18-08-2024,03:00,09:05,13:05,False,00:00,243.65
Lufthansa,2024-08-17,FRA,PMI,18-08-2024,02:10,04:50,07:00,False,00:00,315.98
QatarAirways,2024-08-17,FRA,SAW,18-08-2024,11:40,17:15,05:55,True,01:25,1.037
Lufthansa,2024-08-17,FRA,SAW,18-08-2024,03:00,09:05,13:05,False,00:00,243.65
QatarAirways,2024-08-17,FRA,BER,18-08-2024,17:25,20:30,13:55,True,05:30,1.122
QatarAirways,2024-08-17,FRA,HAM,18-08-2024,17:40,20:30,14:10,True,05:10,1.021
Lufthansa,2024-08-17,FRA,PVG,18-08-2024,12:15,15:00,09:15,False,00:00,1521.76
Lufthansa,2024-08-17,FRA,JFK,18-08-2024,11:25,08:55,14:20,True,01:40,1446.41
Lufthansa,2024-08-17,FRA,DXB,18-08-2024,11:15,07:50,21:05,True,03:55,1646.79
Lufthansa,2024-08-17,FRA,BER,18-08-2024,01:10,07:45,08:55,False,00:00,177.6
Lufthansa,2024-08-17,FRA,HAM,18-08-2024,01:05,06:30,07:35,False,00:00,241.08
Lufthansa,2024-08-17,FRA,MUC,18-08-2024,00:55,07:15,08:10,False,00:00,189.0
Lufthansa,2024-08-17,FRA,LHR,18-08-2024,01:25,16:50,17:15,False,00:00,339.6
QatarAirways,2024-08-17,FRA,LHR,18-08-2024,17:45,20:30,13:15,True,04:35,1.228
QatarAirways,2024-08-17,FRA,DXB,18-08-2024,11:45,20:30,10:15,True,04:30,795.0
AustrianAirlines,2024-08-17,FRA,PMI,18-08-2024,02:10,04:50,07:00,False,00:00,315.98
KLM,2024-08-17,FRA,JFK,18-08-2024,14:25,13:25,15:25,True,05:15,2986.0
KLM,2024-08-17,FRA,BER,18-08-2024,04:30,10:15,11:30,True,02:05,1296.0
KLM,2024-08-17,FRA,HAM,18-08-2024,04:25,10:20,11:25,True,02:10,1295.0
KLM,2024-08-17,FRA,MUC,18-08-2024,03:55,21:00,22:25,True,01:15,789.0
KLM,2024-08-17,FRA,LHR,18-08-2024,08:35,17:30,17:50,True,06:00,548.0
KLM,2024-08-17,FRA,PMI,18-08-2024,14:50,08:50,10:45,True,11:30,424.0
KLM,2024-08-17,FRA,SAW,18-08-2024,05:55,12:45,17:10,True,01:15,807.0
KLM,2024-08-17,FRA,DXB,18-08-2024,14:00,14:20,23:00,True,06:10,659.0
KLM,2024-08-17,FRA,PVG,18-08-2024,22:55,16:00,08:55,True,04:30,3674.0
Lufthansa,2024-08-18,FRA,DXB,19-08-2024,11:35,07:30,21:05,True,03:10,933.66
Lufthansa,2024-08-18,FRA,JFK,19-08-2024,10:55,07:50,12:45,True,01:15,1601.42
Lufthansa,2024-08-18,FRA,PVG,19-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,2024-08-18,FRA,LHR,19-08-2024,01:25,18:10,18:35,False,00:00,273.52
AustrianAirlines,2024-08-18,FRA,MUC,19-08-2024,00:55,12:15,13:10,False,00:00,369.0
AustrianAirlines,2024-08-18,FRA,SAW,19-08-2024,03:00,09:05,13:05,False,00:00,299.65
QatarAirways,2024-08-18,FRA,DXB,19-08-2024,11:45,20:30,10:15,True,04:30,689
AustrianAirlines,2024-08-18,FRA,PMI,19-08-2024,02:05,10:20,12:25,False,00:00,315.98
QatarAirways,2024-08-18,FRA,LHR,19-08-2024,14:10,17:15,06:25,True,00:00,1.156
QatarAirways,2024-08-18,FRA,HAM,19-08-2024,14:35,17:15,07:50,True,02:05,1.561
Lufthansa,2024-08-18,FRA,SAW,19-08-2024,03:00,09:05,13:05,False,00:00,299.65
QatarAirways,2024-08-18,FRA,BER,19-08-2024,34:50,20:30,07:20,True,22:55,1.043
KLM,2024-08-18,FRA,DXB,19-08-2024,09:15,14:20,23:00,True,01:20,659.0
KLM,2024-08-18,FRA,JFK,19-08-2024,11:10,13:25,15:25,True,01:55,2992.0
KLM,2024-08-18,FRA,PVG,19-08-2024,23:05,21:30,15:25,True,01:45,1578.0
QatarAirways,2024-08-18,FRA,SAW,19-08-2024,14:40,20:30,12:10,True,04:25,966
Lufthansa,2024-08-18,FRA,LHR,19-08-2024,01:25,18:10,18:35,False,00:00,273.52
Lufthansa,2024-08-18,FRA,PMI,19-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,2024-08-18,FRA,JFK,19-08-2024,10:55,07:50,12:45,True,01:15,1601.42
Lufthansa,2024-08-18,FRA,MUC,19-08-2024,00:55,12:15,13:10,False,00:00,369.0
KLM,2024-08-18,FRA,LHR,19-08-2024,04:45,10:15,10:45,True,02:05,548.0
KLM,2024-08-18,FRA,SAW,19-08-2024,08:05,11:40,16:05,True,03:30,559.0
KLM,2024-08-18,FRA,MUC,19-08-2024,05:15,15:35,17:00,True,02:35,789.0
KLM,2024-08-18,FRA,HAM,19-08-2024,04:25,10:20,11:25,True,02:10,1295.0
KLM,2024-08-18,FRA,BER,19-08-2024,03:30,12:30,13:45,True,01:00,1296.0
KLM,2024-08-18,FRA,PMI,19-08-2024,10:00,17:40,19:40,True,06:30,254.0
AustrianAirlines,2024-08-18,FRA,HAM,19-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,2024-08-18,FRA,PVG,19-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,2024-08-18,FRA,BER,19-08-2024,01:10,11:45,12:55,False,00:00,333.6
Lufthansa,2024-08-18,FRA,BER,19-08-2024,01:10,11:45,12:55,False,00:00,333.6
Lufthansa,2024-08-18,FRA,HAM,19-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,2024-08-18,FRA,DXB,19-08-2024,11:35,07:30,21:05,True,03:10,933.66
KLM,2024-08-19,FRA,DXB,20-08-2024,14:00,14:20,23:00,True,06:10,659.0
KLM,2024-08-19,FRA,SAW,20-08-2024,08:05,11:40,16:05,True,03:30,559.0
KLM,2024-08-19,FRA,PMI,20-08-2024,04:45,12:30,14:25,True,01:20,586.0
Lufthansa,2024-08-19,FRA,JFK,20-08-2024,12:05,06:40,12:45,True,02:25,1600.94
Lufthansa,2024-08-19,FRA,DXB,20-08-2024,25:25,17:40,21:05,True,14:58,933.68
Lufthansa,2024-08-19,FRA,SAW,20-08-2024,03:00,09:05,13:05,False,00:00,243.65
Lufthansa,2024-08-19,FRA,PMI,20-08-2024,02:05,10:20,12:25,False,00:00,315.98
Lufthansa,2024-08-19,FRA,LHR,20-08-2024,01:25,16:00,16:25,False,00:00,235.6
Lufthansa,2024-08-19,FRA,MUC,20-08-2024,00:55,13:15,14:10,False,00:00,369.0
Lufthansa,2024-08-19,FRA,HAM,20-08-2024,01:05,20:15,21:20,False,00:00,313.08
Lufthansa,2024-08-19,FRA,BER,20-08-2024,01:10,14:45,15:55,False,00:00,333.6
KLM,2024-08-19,FRA,PVG,20-08-2024,21:25,16:00,08:55,True,03:00,3674.0
KLM,2024-08-19,FRA,JFK,20-08-2024,14:25,07:00,15:25,True,05:15,2992.0
Lufthansa,2024-08-19,FRA,PVG,20-08-2024,12:15,15:00,09:15,False,00:00,1521.76
KLM,2024-08-19,FRA,LHR,20-08-2024,04:45,10:15,10:45,True,02:05,548.0
QatarAirways,2024-08-19,FRA,LHR,20-08-2024,14:35,17:15,06:50,True,01:10,1.142
KLM,2024-08-19,FRA,HAM,20-08-2024,03:15,20:40,21:45,True,00:55,1295.0
AustrianAirlines,2024-08-19,FRA,PVG,20-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,2024-08-19,FRA,SAW,20-08-2024,03:00,09:05,13:05,False,00:00,243.65
KLM,2024-08-19,FRA,MUC,20-08-2024,05:15,15:35,17:00,True,02:35,789.0
AustrianAirlines,2024-08-19,FRA,PMI,20-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,2024-08-19,FRA,LHR,20-08-2024,01:25,16:00,16:25,False,00:00,235.6
AustrianAirlines,2024-08-19,FRA,MUC,20-08-2024,00:55,13:15,14:10,False,00:00,369.0
AustrianAirlines,2024-08-19,FRA,HAM,20-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,2024-08-19,FRA,BER,20-08-2024,01:10,14:45,15:55,False,00:00,333.6
QatarAirways,2024-08-19,FRA,DXB,20-08-2024,12:55,20:30,11:25,True,05:40,489.0
QatarAirways,2024-08-19,FRA,SAW,20-08-2024,11:40,17:15,05:55,True,01:25,966.0
QatarAirways,2024-08-19,FRA,HAM,20-08-2024,17:40,20:30,14:10,True,05:10,922.0
QatarAirways,2024-08-19,FRA,BER,20-08-2024,17:25,20:30,13:55,True,05:30,851.0
KLM,2024-08-19,FRA,BER,20-08-2024,04:30,10:15,11:30,True,02:05,1296.0
AustrianAirlines,2024-08-19,FRA,JFK,20-08-2024,12:05,06:40,12:45,True,02:25,1600.94
AustrianAirlines,2024-08-19,FRA,DXB,20-08-2024,25:25,17:40,21:05,True,14:58,933.68
KLM,2024-08-20,FRA,PVG,21-08-2024,31:55,09:40,23:35,True,16:45,3675.0
KLM,2024-08-20,FRA,JFK,21-08-2024,15:45,14:30,16:45,True,06:20,2986.0
AustrianAirlines,2024-08-20,FRA,HAM,21-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,2024-08-20,FRA,LHR,21-08-2024,01:25,06:50,07:15,False,00:00,235.69
AustrianAirlines,2024-08-20,FRA,PMI,21-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,2024-08-20,FRA,SAW,21-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,2024-08-20,FRA,DXB,21-08-2024,12:25,06:40,21:05,True,05:05,1019.79
AustrianAirlines,2024-08-20,FRA,JFK,21-08-2024,11:10,15:00,20:10,True,01:25,1452.84
AustrianAirlines,2024-08-20,FRA,PVG,21-08-2024,12:15,15:00,09:15,False,00:00,1521.76
KLM,2024-08-20,FRA,DXB,21-08-2024,09:15,14:20,23:00,True,01:20,659.0
AustrianAirlines,2024-08-20,FRA,BER,21-08-2024,01:10,11:45,12:55,False,00:00,333.6
KLM,2024-08-20,FRA,SAW,21-08-2024,08:15,16:35,21:00,True,03:35,807.0
AustrianAirlines,2024-08-20,FRA,MUC,21-08-2024,00:55,13:15,14:10,False,00:00,369.0
KLM,2024-08-20,FRA,LHR,21-08-2024,04:45,10:15,10:45,True,02:05,548.0
Lufthansa,2024-08-20,FRA,PVG,21-08-2024,12:15,15:00,09:15,False,00:00,1521.76
Lufthansa,2024-08-20,FRA,JFK,21-08-2024,11:10,15:00,20:10,True,01:25,1452.84
Lufthansa,2024-08-20,FRA,DXB,21-08-2024,12:25,06:40,21:05,True,05:05,1019.79
Lufthansa,2024-08-20,FRA,SAW,21-08-2024,03:00,09:05,13:05,False,00:00,243.65
Lufthansa,2024-08-20,FRA,PMI,21-08-2024,02:05,10:20,12:25,False,00:00,315.98
Lufthansa,2024-08-20,FRA,LHR,21-08-2024,01:25,06:50,07:15,False,00:00,235.69
Lufthansa,2024-08-20,FRA,MUC,21-08-2024,00:55,13:15,14:10,False,00:00,369.0
KLM,2024-08-20,FRA,PMI,21-08-2024,09:05,13:35,16:05,True,05:25,193.0
QatarAirways,2024-08-20,FRA,DXB,21-08-2024,09:00,10:25,21:25,True,01:45,489.0
QatarAirways,2024-08-20,FRA,SAW,21-08-2024,11:40,17:15,05:55,True,01:25,966.0
QatarAirways,2024-08-20,FRA,LHR,21-08-2024,17:25,20:50,13:15,True,04:15,1.478
QatarAirways,2024-08-20,FRA,HAM,21-08-2024,14:35,17:15,07:50,True,02:05,1.972
Lufthansa,2024-08-20,FRA,HAM,21-08-2024,01:05,20:15,21:20,False,00:00,313.08
KLM,2024-08-20,FRA,MUC,21-08-2024,05:15,15:35,17:00,True,02:35,789.0
QatarAirways,2024-08-20,FRA,BER,21-08-2024,17:05,20:50,13:55,True,05:10,851.0
KLM,2024-08-20,FRA,HAM,21-08-2024,10:50,16:50,17:50,True,08:40,1295.0
KLM,2024-08-20,FRA,BER,21-08-2024,03:30,12:30,13:45,True,01:00,1296.0
Lufthansa,2024-08-20,FRA,BER,21-08-2024,01:10,11:45,12:55,False,00:00,333.6
KLM,2024-08-21,FRA,MUC,22-08-2024,05:15,15:35,17:00,True,02:35,789.0
Lufthansa,2024-08-21,FRA,PVG,22-08-2024,12:15,15:00,09:15,False,00:00,1521.76
Lufthansa,2024-08-21,FRA,JFK,22-08-2024,11:30,13:15,18:45,True,01:55,1575.74
Lufthansa,2024-08-21,FRA,DXB,22-08-2024,06:30,14:05,22:35,False,00:00,953.51
Lufthansa,2024-08-21,FRA,SAW,22-08-2024,03:00,09:05,13:05,False,00:00,243.65
Lufthansa,2024-08-21,FRA,PMI,22-08-2024,02:05,10:20,12:25,False,00:00,315.98
Lufthansa,2024-08-21,FRA,LHR,22-08-2024,01:25,08:15,08:40,False,00:00,235.67
KLM,2024-08-21,FRA,LHR,22-08-2024,04:45,10:15,10:45,True,02:05,548.0
Lufthansa,2024-08-21,FRA,MUC,22-08-2024,00:55,13:15,14:10,False,00:00,369.0
Lufthansa,2024-08-21,FRA,BER,22-08-2024,01:10,09:45,10:55,False,00:00,333.6
KLM,2024-08-21,FRA,DXB,22-08-2024,09:15,14:20,23:00,True,01:20,930.0
KLM,2024-08-21,FRA,SAW,22-08-2024,05:55,12:45,17:10,True,01:15,1267.0
KLM,2024-08-21,FRA,PMI,22-08-2024,05:40,17:30,19:55,True,01:55,687.0
KLM,2024-08-21,FRA,BER,22-08-2024,09:40,15:20,16:40,True,07:10,1296.0
KLM,2024-08-21,FRA,HAM,22-08-2024,03:15,20:40,21:45,True,00:55,1295.0
Lufthansa,2024-08-21,FRA,HAM,22-08-2024,01:05,20:15,21:20,False,00:00,313.08
KLM,2024-08-21,FRA,PVG,22-08-2024,23:05,18:30,23:35,True,07:30,1578.0
KLM,2024-08-21,FRA,JFK,22-08-2024,13:30,07:00,14:30,True,04:00,2986.0
AustrianAirlines,2024-08-21,FRA,BER,22-08-2024,01:10,09:45,10:55,False,00:00,333.6
AustrianAirlines,2024-08-21,FRA,SAW,22-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,2024-08-21,FRA,PMI,22-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,2024-08-21,FRA,LHR,22-08-2024,01:25,08:15,08:40,False,00:00,235.67
AustrianAirlines,2024-08-21,FRA,MUC,22-08-2024,00:55,13:15,14:10,False,00:00,369.0
AustrianAirlines,2024-08-21,FRA,PVG,22-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,2024-08-21,FRA,HAM,22-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,2024-08-21,FRA,DXB,22-08-2024,06:30,14:05,22:35,False,00:00,953.51
QatarAirways,2024-08-21,FRA,BER,22-08-2024,17:25,20:30,13:55,True,05:30,910.0
QatarAirways,2024-08-21,FRA,HAM,22-08-2024,17:40,20:30,14:10,True,05:10,950.0
QatarAirways,2024-08-21,FRA,LHR,22-08-2024,18:40,20:30,14:10,True,05:30,1.186
QatarAirways,2024-08-21,FRA,SAW,22-08-2024,14:40,20:30,12:10,True,04:25,966.0
AustrianAirlines,2024-08-21,FRA,JFK,22-08-2024,11:30,13:15,18:45,True,01:55,1575.74
